href,name,born,died,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Arthur_Crew_Inman,Arthur Crew Inman,1895,1963,,,0,0,0,0
https://en.wikipedia.org/wiki/P._Inman,P. Inman,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_E._Ireland,Mary E. Ireland,1834,1927,"Calvert, Maryland",Washington Home for Incurables,-76.537764,38.5288529,0,0
https://en.wikipedia.org/wiki/Josephine_Jacobsen,Josephine Jacobsen,1908,2003,,"Cockeysville, Maryland",0,0,-76.6502845,39.4845658
https://en.wikipedia.org/wiki/Ethel_Jacobson,Ethel Jacobson,1899,1991,,,0,0,0,0
https://en.wikipedia.org/wiki/Afdhere_Jama,Afdhere Jama,1980,,,,0,0,0,0
https://en.wikipedia.org/wiki/Maria_James_(poet),Maria James (poet),1793,1868,,,0,0,0,0
https://en.wikipedia.org/wiki/J._J._Jameson,J. J. Jameson,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Marc_Jampole,Marc Jampole,1950,,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Janus,Patricia Janus,1932,2006,,,0,0,0,0
https://en.wikipedia.org/wiki/Lisa_Jarnot,Lisa Jarnot,1967,,,,0,0,0,0
https://en.wikipedia.org/wiki/Randall_Jarrell,Randall Jarrell,1914,1965,Nashville,"Chapel Hill, North Carolina",-86.7742984,36.1622767,-79.05578,35.9131542
https://en.wikipedia.org/wiki/Robinson_Jeffers,Robinson Jeffers,1887,1962,"Allegheny, Pennsylvania","Carmel-by-the-Sea, California",-79.9760405,40.4597204,-121.923278,36.5552656
https://en.wikipedia.org/wiki/Paul_Jessup_(writer),Paul Jessup (writer),1977,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ted_Joans,Ted Joans,1928,2003,"Cairo, Illinois","Vancouver, British Columbia",-89.1772449,37.0057958,-123.113952,49.2608724
https://en.wikipedia.org/wiki/Orrick_Glenday_Johns,Orrick Glenday Johns,1887,1946,,,0,0,0,0
https://en.wikipedia.org/wiki/Denis_Johnson,Denis Johnson,1949,2017,,"Gualala, California",0,0,-123.529828,38.7674439
https://en.wikipedia.org/wiki/Georgia_Douglas_Johnson,Georgia Douglas Johnson,1880,1966,"Atlanta, Georgia","Washington, D.C.",-84.3902644,33.7489924,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/Helene_Johnson,Helene Johnson,1906,1995,,New York City,0,0,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/James_Weldon_Johnson,James Weldon Johnson,1871,1938,"Jacksonville, Florida","Wiscasset, Maine",-81.655651,30.3321838,-69.6707202,44.0051733
https://en.wikipedia.org/wiki/Josephine_Winslow_Johnson,Josephine Winslow Johnson,1910,1990,,"Batavia, Ohio",0,0,-84.1768795,39.0770072
https://en.wikipedia.org/wiki/Kent_Johnson_(poet),Kent Johnson (poet),1955,,,,0,0,0,0
https://en.wikipedia.org/wiki/Kimberly_Johnson,Kimberly Johnson,1971,,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Underwood_Johnson,Robert Underwood Johnson,1853,1937,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Jones_(poet),Richard Jones (poet),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Jones_(stage_actress),Sarah Jones (stage actress),1973,,Baltimore,,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Julie_Joosten,Julie Joosten,,,,,0,0,0,0
https://en.wikipedia.org/wiki/June_Jordan,June Jordan,1936,2002,"Harlem, New York","Berkeley, California",-73.9454154,40.8078786,-122.272863,37.8708393
https://en.wikipedia.org/wiki/Pierre_Joris,Pierre Joris,1946,,Strasbourg,,7.7507127,48.584614,0,0
https://en.wikipedia.org/wiki/Andrew_Joron,Andrew Joron,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Lawrence_Joseph,Lawrence Joseph,1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Josephson,Matthew Josephson,1899,1978,Brooklyn,"Santa Cruz, California",-73.9497211,40.6526006,-121.9905908,37.050096
https://en.wikipedia.org/wiki/Frank_Judge,Frank Judge,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Donald_Justice,Donald Justice,1925,2004,Miami,"Iowa City, Iowa",-80.19362,25.7741728,-91.5299106,41.6612561
https://en.wikipedia.org/wiki/Jim_Kacian,Jim Kacian,1953,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Kail,Mary Elizabeth Kail,1828,1890,,,0,0,0,0
https://en.wikipedia.org/wiki/Sheema_Kalbasi,Sheema Kalbasi,1972,,,,0,0,0,0
https://en.wikipedia.org/wiki/Chester_Kallman,Chester Kallman,1921,1975,Brooklyn,Athens,-73.9497211,40.6526006,23.7348324,37.9755648
https://en.wikipedia.org/wiki/Ilya_Kaminsky,Ilya Kaminsky,1977,,Odesa,,30.7322878,46.4843023,0,0
https://en.wikipedia.org/wiki/Lenore_Kandel,Lenore Kandel,1932,2009,New York City,"San Francisco, California",-74.0060152,40.7127281,-122.419906,37.7790262
https://en.wikipedia.org/wiki/Vim_Karenine,Vim Karenine,1933,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Karr,Mary Karr,1955,,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Kasdorf,Julia Kasdorf,1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Kasischke,Laura Kasischke,1961,,,,0,0,0,0
https://en.wikipedia.org/wiki/Janet_Kauffman,Janet Kauffman,1945,,,,0,0,0,0
https://en.wikipedia.org/wiki/Herbert_Kaufman,Herbert Kaufman,1878,1947,"Washington, D.C.","Tarrytown, New York",-77.0365427,38.8950368,-73.8587461,41.0762077
https://en.wikipedia.org/wiki/Shirley_Kaufman,Shirley Kaufman,1923,,,San Francisco,0,0,-122.419906,37.7790262
https://en.wikipedia.org/wiki/Sarah_Kay_(poet),Sarah Kay (poet),,,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/W._B._Keckler,W. B. Keckler,1966,,"Harrisburg, Pennsylvania",,-76.8861122,40.2663107,0,0
https://en.wikipedia.org/wiki/John_Keene_(writer),John Keene (writer),1965,,St. Louis,,-90.1910154,38.6280278,0,0
https://en.wikipedia.org/wiki/Weldon_Kees,Weldon Kees,1914,1955,"Beatrice, Nebraska",,-96.747369,40.266429,0,0
https://en.wikipedia.org/wiki/Bill_Keith_(artist),Bill Keith (artist),1929,2004,,,0,0,0,0
https://en.wikipedia.org/wiki/Brigit_Pegeen_Kelly,Brigit Pegeen Kelly,1951,,,Champaign–Urbana,0,0,0,0
https://en.wikipedia.org/wiki/X._J._Kennedy,X. J. Kennedy,1929,,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Kenney_(poet),Richard Kenney (poet),1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Maurice_Kenny,Maurice Kenny,1929,2016,"Watertown, New York","Saranac Lake, New York",-75.9107565,43.9747838,-74.131279,44.329497
https://en.wikipedia.org/wiki/Jane_Kenyon,Jane Kenyon,1947,1995,"Ann Arbor, Michigan","Wilmot, New Hampshire",-83.7312291,42.2681569,-71.913757,43.451922
https://en.wikipedia.org/wiki/Jack_Kerouac,Jack Kerouac,1922,1969,"Lowell, Massachusetts","St. Petersburg, Florida",-71.3085329,42.6414437,-82.6490855546875,27.7798545
https://en.wikipedia.org/wiki/Sophie_Kerr,Sophie Kerr,1880,1965,,,0,0,0,0
https://en.wikipedia.org/wiki/Francis_Scott_Key,Francis Scott Key,1779,1843,,,0,0,0,0
https://en.wikipedia.org/wiki/Laurel_Elizabeth_Keyes,Laurel Elizabeth Keyes,,1983,,,0,0,0,0
https://en.wikipedia.org/wiki/Alicia_Keys,Alicia Keys,1981,,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Kerry_Shawn_Keys,Kerry Shawn Keys,1946,,,,0,0,0,0
https://en.wikipedia.org/wiki/D._Kildare,D. Kildare,1934,2005,,,0,0,0,0
https://en.wikipedia.org/wiki/Aline_Murray_Kilmer,Aline Murray Kilmer,1888,1941,,,0,0,0,0
https://en.wikipedia.org/wiki/Joyce_Kilmer,Joyce Kilmer,1886,1918,"New Brunswick, New Jersey",Seringes-et-Nesles,-74.4518173,40.4862174,3.54011,49.2056
https://en.wikipedia.org/wiki/Val_Kilmer,Val Kilmer,1959,,Los Angeles,,-118.242766,34.0536909,0,0
https://en.wikipedia.org/wiki/Suji_Kwock_Kim,Suji Kwock Kim,1969,,,,0,0,0,0
https://en.wikipedia.org/wiki/Harriet_McEwen_Kimball,Harriet McEwen Kimball,1834,1917,"Portsmouth, New Hampshire",,-70.7548621,43.0702223,0,0
https://en.wikipedia.org/wiki/James_Kimbrell,James Kimbrell,1967,,"Jackson, Mississippi",,-90.1830408,32.2998686,0,0
https://en.wikipedia.org/wiki/Haven_Kimmel,Haven Kimmel,1965,,,,0,0,0,0
https://en.wikipedia.org/wiki/Burt_Kimmelman,Burt Kimmelman,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Galway_Kinnell,Galway Kinnell,1927,2014,"Providence, Rhode Island","Sheffield, Vermont",-71.4128343,41.8239891,-72.1142013,44.6020032
https://en.wikipedia.org/wiki/Susan_Kinsolving,Susan Kinsolving,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Kinzie,Mary Kinzie,1944,,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Kirby_(poet),David Kirby (poet),1944,,,,0,0,0,0
https://en.wikipedia.org/wiki/H._T._Kirby-Smith,H. T. Kirby-Smith,1938,,,,0,0,0,0
https://en.wikipedia.org/wiki/Lincoln_Kirstein,Lincoln Kirstein,1907,1996,"Rochester, New York",,-77.615214,43.157285,0,0
https://en.wikipedia.org/wiki/Carolyn_Kizer,Carolyn Kizer,1925,2014,"Spokane, Washington","Sonoma, California",-117.42351,47.6571934,-122.8473388,38.5110803
https://en.wikipedia.org/wiki/August_Kleinzahler,August Kleinzahler,1949,,"Jersey City, New Jersey",,-74.047455,40.7215682,0,0
https://en.wikipedia.org/wiki/William_Kloefkorn,William Kloefkorn,1932,2011,,,0,0,0,0
https://en.wikipedia.org/wiki/Etheridge_Knight,Etheridge Knight,1933,1991,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenneth_Koch,Kenneth Koch,1925,2002,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Ellen_Kocher,Ruth Ellen Kocher,1965,,"Wilkes-Barre, Pennsylvania",,-75.8817316,41.2464824,0,0
https://en.wikipedia.org/wiki/Wayne_Koestenbaum,Wayne Koestenbaum,1958,,,,0,0,0,0
https://en.wikipedia.org/wiki/Yusef_Komunyakaa,Yusef Komunyakaa,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Koncel,Mary Koncel,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ted_Kooser,Ted Kooser,1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/Carolyn_Kreiter-Foronda,Carolyn Kreiter-Foronda,1946,,United States,,-100.445882,39.7837304,0,0
https://en.wikipedia.org/wiki/Alfred_Kreymborg,Alfred Kreymborg,1883,1966,,,0,0,0,0
https://en.wikipedia.org/wiki/Maxine_Kumin,Maxine Kumin,1925,2014,Philadelphia,"Warner, New Hampshire",-75.1635262,39.9527237,-71.81694,43.280705
https://en.wikipedia.org/wiki/Stanley_Kunitz,Stanley Kunitz,1905,2006,"Worcester, Massachusetts",,-71.8018877,42.2625621,0,0
https://en.wikipedia.org/wiki/Laurie_Kutchins,Laurie Kutchins,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Kuusisto,Stephen Kuusisto,1955,,,,0,0,0,0
https://en.wikipedia.org/wiki/Joanne_Kyger,Joanne Kyger,1934,2017,"Vallejo, California","Bolinas, California",-122.2566367,38.1040864,-122.69519568798100,37.9077975
https://en.wikipedia.org/wiki/Philip_Lamantia,Philip Lamantia,1927,2005,San Francisco,New York City,-122.419906,37.7790262,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Jonathan_Lamas,Jonathan Lamas,1974,,"Texarkana, Texas",,-94.07714830522020,33.44667445,0,0
https://en.wikipedia.org/wiki/Fran_Landesman,Fran Landesman,1927,2011,"New York City, New York",London,-74.0060152,40.7127281,-0.14405508452768700,51.4893335
https://en.wikipedia.org/wiki/D.L._Lang,D.L. Lang,1983,,Bad Hersfeld,,9.7068481,50.8681341,0,0
https://en.wikipedia.org/wiki/Joseph_Langland,Joseph Langland,1917,2007,,,0,0,0,0
https://en.wikipedia.org/wiki/Sidney_Lanier,Sidney Lanier,1842,1881,"Macon, Georgia","Lynn, North Carolina",-83.6324022,32.8406946,-82.2345592,35.2284471
https://en.wikipedia.org/wiki/Rebecca_Hammond_Lard,Rebecca Hammond Lard,1772,1855,"New Bedford, Massachusetts","Paris Crossing, Indiana",-70.934205,41.6362152,-85.6480215,38.829501
https://en.wikipedia.org/wiki/Bruce_Larkin,Bruce Larkin,1957,,"West Chester, Pennsylvania",,-75.6059638,39.9597213,0,0
https://en.wikipedia.org/wiki/Dorothea_Lasky,Dorothea Lasky,1978,,"St. Louis, Missouri",,-90.1910154,38.6280278,0,0
https://en.wikipedia.org/wiki/George_Parsons_Lathrop,George Parsons Lathrop,1851,1898,Honolulu,"New York City, New York",-157.855676,21.304547,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Richmond_Lattimore,Richmond Lattimore,1906,1984,Paotingfu,,0,0,0,0
https://en.wikipedia.org/wiki/Sanders_Anne_Laubenthal,Sanders Anne Laubenthal,1943,2002,,"Washington, D.C.",0,0,-77.0365427,38.8950368
https://en.wikipedia.org/wiki/James_Laughlin,James Laughlin,1914,1997,Pittsburgh,"Norfolk, Connecticut",-79.9900861,40.4416941,-73.2020577,41.9939828
https://en.wikipedia.org/wiki/Ann_Lauterbach,Ann Lauterbach,1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Dorianne_Laux,Dorianne Laux,1952,,"Augusta, Maine",,-69.7700241,44.3155295,0,0
https://en.wikipedia.org/wiki/James_Lavilla-Havelin,James Lavilla-Havelin,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Mary_Lawler,Anne Mary Lawler,1908,1980,,,0,0,0,0
https://en.wikipedia.org/wiki/Margaret_Wynne_Lawless,Margaret Wynne Lawless,1847,1926,"Adrian, Michigan","Toledo, Ohio",-84.0373054,41.8975152,-83.5378173,41.6529143
https://en.wikipedia.org/wiki/William_P._Lawrence,William P. Lawrence,1930,2005,"Nashville, Tennessee",,-86.7742984,36.1622767,0,0
https://en.wikipedia.org/wiki/Robert_Lax,Robert Lax,1915,2000,"Olean, New York","Olean, New York",-78.4298248,42.0775022,-78.4298248,42.0775022
https://en.wikipedia.org/wiki/Emma_Lazarus,Emma Lazarus,1849,1887,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Kelly_Le_Fave,Kelly Le Fave,1959,,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Lee_(poet),David Lee (poet),1966,,,,0,0,0,0
https://en.wikipedia.org/wiki/Li-Young_Lee,Li-Young Lee,1957,,Jakarta,,106.8270488,-6.175247,0,0
https://en.wikipedia.org/wiki/Malka_Lee,Malka Lee,1904,1976,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Lee,Mary Elizabeth Lee,1819,1849,,,0,0,0,0
https://en.wikipedia.org/wiki/Lemon_(poet),Lemon (poet),1975,,Brooklyn,,-73.9497211,40.6526006,0,0
https://en.wikipedia.org/wiki/Aya_de_Leon,Aya de Leon,1967,,,,0,0,0,0
https://en.wikipedia.org/wiki/Eleanor_Lerman,Eleanor Lerman,1952,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ben_Lerner,Ben Lerner,1979,,Topeka,,-95.677556,39.049011,0,0
https://en.wikipedia.org/wiki/David_Lerner,David Lerner,1951,1997,,,0,0,0,0
https://en.wikipedia.org/wiki/Jimmy_Lerner,Jimmy Lerner,1951,,,,0,0,0,0
https://en.wikipedia.org/wiki/Rika_Lesser,Rika Lesser,1953,,,,0,0,0,0
https://en.wikipedia.org/wiki/Denise_Levertov,Denise Levertov,1923,1997,,Seattle,0,0,-122.330062,47.6038321
https://en.wikipedia.org/wiki/Dana_Levin_(poet),Dana Levin (poet),1965,,"Los Angeles, CA",,-118.242766,34.0536909,0,0
https://en.wikipedia.org/wiki/Philip_Levine_(poet),Philip Levine (poet),1928,2015,Detroit,"Fresno, California",-83.0466403,42.3315509,-119.70886126075600,36.7295295
https://en.wikipedia.org/wiki/Larry_Levis,Larry Levis,1946,1996,,"Richmond, Virginia",0,0,-77.43428,37.5385087
https://en.wikipedia.org/wiki/D._A._Levy,D. A. Levy,1942,1968,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Levy_(author),William Levy (author),1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/Alonzo_Lewis,Alonzo Lewis,1794,1861,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Lillard,Charles Lillard,1944,1997,,,0,0,0,0
https://en.wikipedia.org/wiki/Shirley_Geok-lin_Lim,Shirley Geok-lin Lim,1944,,,,0,0,0,0
https://en.wikipedia.org/wiki/Tao_Lin,Tao Lin,1983,,"Alexandria, Virginia",,-77.0470229,38.8051095,0,0
https://en.wikipedia.org/wiki/Sarah_Lindsay,Sarah Lindsay,1958,,,,0,0,0,0
https://en.wikipedia.org/wiki/Vachel_Lindsay,Vachel Lindsay,1879,1931,"Springfield, Illinois",,-89.6439575,39.7990175,0,0
https://en.wikipedia.org/wiki/Amon_Liner,Amon Liner,1940,1976,"Charlotte, North Carolina",,-80.8430827,35.2272086,0,0
https://en.wikipedia.org/wiki/Sara_Jane_Lippincott,Sara Jane Lippincott,1823,1904,"Pompey, New York",New Rochelle,-76.0160326,42.8989556,-73.7826363,40.9115386
https://en.wikipedia.org/wiki/Diane_Lockward,Diane Lockward,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Lockwood,Patricia Lockwood,1982,,"Fort Wayne, Indiana",,-85.1386015,41.0799898,0,0
https://en.wikipedia.org/wiki/George_Cabot_Lodge,George Cabot Lodge,1873,1909,"Boston, Massachusetts",Tuckernuck Island,-71.060511,42.3554334,-70.2541971718168,41.3002901
https://en.wikipedia.org/wiki/Ron_Loewinsohn,Ron Loewinsohn,1937,2014,,"Berkeley, California",0,0,-122.272863,37.8708393
https://en.wikipedia.org/wiki/John_Logan_(poet),John Logan (poet),1923,1987,,,0,0,0,0
https://en.wikipedia.org/wiki/Lily_Augusta_Long,Lily Augusta Long,1862,1927,"St. Paul, Minnesota","St. Paul, Minnesota",-93.0931028,44.9497487,-93.0931028,44.9497487
https://en.wikipedia.org/wiki/Naomi_Long_Madgett,Naomi Long Madgett,1923,,,"West Bloomfield, Michigan",0,0,-83.3740333,42.5684073
https://en.wikipedia.org/wiki/James_Longenbach,James Longenbach,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Wadsworth_Longfellow,Henry Wadsworth Longfellow,1807,1882,"Portland, Maine","Cambridge, Massachusetts",-70.2572642,43.6592687,-71.1040018,42.3655767
https://en.wikipedia.org/wiki/Audre_Lorde,Audre Lorde,1934,1992,,Saint Croix,0,0,-92.4679305,45.0312388
https://en.wikipedia.org/wiki/Marguerite_St._Leon_Loud,Marguerite St. Leon Loud,1812,1889,"Wysox, Pennsylvania","Kenyon, Minnesota",-76.3993837,41.7745194,-92.9854841,44.2721868
https://en.wikipedia.org/wiki/Trisha_Low,Trisha Low,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Amy_Lowell,Amy Lowell,1874,1925,"Brookline, Massachusetts",,-71.1211635,42.3317642,0,0
https://en.wikipedia.org/wiki/James_Russell_Lowell,James Russell Lowell,1819,1891,"Cambridge, Massachusetts","Cambridge, Massachusetts",-71.1040018,42.3655767,-71.1040018,42.3655767
https://en.wikipedia.org/wiki/Maria_White_Lowell,Maria White Lowell,1821,1853,"Watertown, Massachusetts","Cambridge, Massachusetts",-71.1843771,42.3652226,-71.1040018,42.3655767
https://en.wikipedia.org/wiki/Robert_Lowell,Robert Lowell,1917,1977,Boston,,-71.060511,42.3554334,0,0
https://en.wikipedia.org/wiki/Walter_Lowenfels,Walter Lowenfels,1897,1976,,"Tarrytown, New York",0,0,-73.8587461,41.0762077
https://en.wikipedia.org/wiki/Mina_Loy,Mina Loy,1882,1966,,"Aspen, Colorado",0,0,-106.82356,39.1911128
https://en.wikipedia.org/wiki/Felipe_Luciano,Felipe Luciano,1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Lydia_Lunch,Lydia Lunch,1959,,,,0,0,0,0
https://en.wikipedia.org/wiki/Masiela_Lusha,Masiela Lusha,1985,,Tirana,,19.8184435,41.3281482,0,0
https://en.wikipedia.org/wiki/Thomas_Lux,Thomas Lux,1946,2017,"Northampton, Massachusetts","Atlanta, Georgia",-72.6311006,42.3178989,-84.3902644,33.7489924
https://en.wikipedia.org/wiki/Henry_Lyman,Henry Lyman,,,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Whittingham_Lyman_Jr,William Whittingham Lyman Jr (a.k.a. Jack Lyman),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Lynch_(poet),Thomas Lynch (poet),1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jackson_Mac_Low,Jackson Mac Low,1922,2004,,,0,0,0,0
https://en.wikipedia.org/wiki/Lewis_MacAdams,Lewis MacAdams,1944,2020,"San Angelo, Texas","Los Angeles, California",-100.4405094,31.4649685,-118.242766,34.0536909
https://en.wikipedia.org/wiki/Carlyle_Ferren_MacIntyre,Carlyle Ferren MacIntyre,1890,1967,,,0,0,0,0
https://en.wikipedia.org/wiki/Percy_MacKaye,Percy MacKaye,1875,1956,,,0,0,0,0
https://en.wikipedia.org/wiki/Nathaniel_Mackey,Nathaniel Mackey,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Archibald_MacLeish,Archibald MacLeish,1892,1982,,,0,0,0,0
https://en.wikipedia.org/wiki/Naomi_Long_Madgett,Naomi Long Madgett,1923,2020,,"West Bloomfield, Michigan",0,0,-83.3740333,42.5684073
https://en.wikipedia.org/wiki/Haki_R._Madhubuti,Haki R. Madhubuti,1942,,"Little Rock, Arkansas",,-92.2896267,34.7465071,0,0
https://en.wikipedia.org/wiki/John_Gillespie_Magee_Jr.,John Gillespie Magee Jr.,1922,1941,Republic of China,Ruskington,0,0,0,0
https://en.wikipedia.org/wiki/Clarence_Major,Clarence Major,1936,,"Atlanta, Georgia",,-84.3902644,33.7489924,0,0
https://en.wikipedia.org/wiki/Dora_Malech,Dora Malech,1981,,New Haven,,-72.9250518,41.3082138,0,0
https://en.wikipedia.org/wiki/Taylor_Mali,Taylor Mali,1965,,"New York City, New York",,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Douglas_Malloch,Douglas Malloch,1877,,,,0,0,0,0
https://en.wikipedia.org/wiki/Tom_Mandel_(poet),Tom Mandel (poet),1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_Adelia_Manville,Helen Adelia Manville,1839,1912,"New Berlin, New York",Buenos Aires,-75.3321363,42.6239023,-58.4370894,-34.6075682
https://en.wikipedia.org/wiki/Djelloul_Marbrook,Djelloul Marbrook,1934,,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Moncure_March,Joseph Moncure March,1899,1977,,,0,0,0,0
https://en.wikipedia.org/wiki/Morton_Marcus_(poet),Morton Marcus (poet),1936,2009,New York City,"Santa Cruz, California",-74.0060152,40.7127281,-121.9905908,37.050096
https://en.wikipedia.org/wiki/Paul_Mariani,Paul Mariani,1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Edwin_Markham,Edwin Markham,1852,1940,"Oregon City, Oregon",Staten Island,-122.6067583,45.3573429,-74.1496048,40.5834557
https://en.wikipedia.org/wiki/Don_Marquis,Don Marquis,1878,1937,,,0,0,0,0
https://en.wikipedia.org/wiki/Camille_Martin,Camille Martin,1956,,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Mason_(writer),David Mason (writer),1954,,"Bellingham, Washington",,-122.478836,48.7544012,0,0
https://en.wikipedia.org/wiki/Matt_Mason_(poet),Matt Mason (poet),1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/Steve_Mason_(poet),Steve Mason (poet),1940,2005,Brooklyn,"Medford, Oregon",-73.9497211,40.6526006,-122.8718605,42.3264181
https://en.wikipedia.org/wiki/Edgar_Lee_Masters,Edgar Lee Masters,1868,1950,"Garnett, Kansas","Melrose Park, Pennsylvania",-95.2419192,38.2805772,-75.1318418,40.0617779
https://en.wikipedia.org/wiki/Harry_Mathews,Harry Mathews,1930,2017,New York City,"Key West, Florida",-74.0060152,40.7127281,-81.7724368,24.5625566
https://en.wikipedia.org/wiki/William_Matthews_(poet),William Matthews (poet),1942,1997,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Matthias_(poet),John Matthias (poet),1941,,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Max,Kevin Max,1967,,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Harris_May,Julia Harris May,1833,1912,"Strong, Maine","Auburn, Maine",-70.2206434,44.8075611,-70.2311655,44.0978509
https://en.wikipedia.org/wiki/Bernadette_Mayer,Bernadette Mayer,1945,,"New York City, New York",New York (state),-74.0060152,40.7127281,-75.8449946,43.1561681
https://en.wikipedia.org/wiki/Frances_Mayes,Frances Mayes,1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ben_Mazer,Ben Mazer,1964,,,,0,0,0,0
https://en.wikipedia.org/wiki/Janet_McAdams,Janet McAdams,1957,,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_McAlmon,Robert McAlmon,1895,1956,,,0,0,0,0
https://en.wikipedia.org/wiki/J._D._McClatchy,J. D. McClatchy,1945,,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McClure,Michael McClure,1932,2020,"Marysville, Kansas","Oakland, California",-96.6480642,39.84173,-122.271356,37.8044557
https://en.wikipedia.org/wiki/Shane_McCrae,Shane McCrae,1975,,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_McCullough,Laura McCullough,1960,,,,0,0,0,0
https://en.wikipedia.org/wiki/Catfish_McDaris,Catfish McDaris,1953,,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McFee,Michael McFee,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Karyna_McGlynn,Karyna McGlynn,1977,,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McGovern_(poet),Michael McGovern (poet),1848,1933,,,0,0,0,0
https://en.wikipedia.org/wiki/Campbell_McGrath,Campbell McGrath,1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_McGrath_(poet),Thomas McGrath (poet),1916,1990,,,0,0,0,0
https://en.wikipedia.org/wiki/Heather_McHugh,Heather McHugh,1948,,,,0,0,0,0
https://en.wikipedia.org/wiki/Claude_McKay,Claude McKay,1889,1948,"Clarendon Parish, Jamaica",Chicago,-76.8757654,17.9807714,-87.6244212,41.8755616
https://en.wikipedia.org/wiki/Louis_McKee,Louis McKee,1951,2011,,,0,0,0,0
https://en.wikipedia.org/wiki/Rod_McKuen,Rod McKuen,1933,2015,,,0,0,0,0
https://en.wikipedia.org/wiki/Paula_McLain,Paula McLain,1965,,"Fresno, California",,-119.70886126075600,36.7295295,0,0
https://en.wikipedia.org/wiki/James_L._McMichael,James L. McMichael,1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/Wesley_McNair,Wesley McNair,1941,,New Hampshire,,-71.6553992,43.4849133,0,0
