href,name,born,died,info,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Wac%C5%82aw_Iwaniuk,Wacław Iwaniuk,1912,2001,Polish poet and journalist,,,0,0,0,0
https://en.wikipedia.org/wiki/Jaros%C5%82aw_Iwaszkiewicz,Jarosław Iwaszkiewicz,0,0,"Polish poet, dramatist and translator",Kiev Governorate,Warsaw,10.17076,36.86195,21.00672,52.23196
https://en.wikipedia.org/wiki/Sergey_Izgiyaev,Sergey Izgiyaev,1922,1972,"Russian poet, playwright and translator of Mountain Jewish descent","Nyugdi, Russia",Derbent,48.43703,41.8605,17.90696,44.97671
https://en.wikipedia.org/wiki/FP_Jac,FP Jac,1955,2008,Danish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Violet_Jacob,Violet Jacob,1863,1946,Scottish poet in Scots,"Montrose, Angus",Kirriemuir,-2.46815,56.71143,-3.00439,56.67311
https://en.wikipedia.org/wiki/Rolf_Jacobsen_(poet),Rolf Jacobsen,1907,1994,Norwegian poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Ada_Jafarey,Ada Jafarey,1924,2015,,Badayun,Karachi,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Jago,Richard Jago,1715,1781,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/%C4%90ura_Jak%C5%A1i%C4%87,Đura Jakšić,1832,1878,"Serbian poet, painter and dramatist",Srpska Crnja,Belgrade,20.69127,45.72625,20.4569,44.81781
https://en.wikipedia.org/wiki/James_I_of_Scotland,"James I, King of Scots",1394,1437,author of The Kingis Quair,,,0,0,0,0
https://en.wikipedia.org/wiki/James_I_of_England,James VI and I,1566,1625,King of Scots and of England and Ireland,,,0,0,0,0
https://en.wikipedia.org/wiki/Christine_James,Christine James,1954,0,Welsh poet and academic,,,0,0,0,0
https://en.wikipedia.org/wiki/Clive_James,Clive James,1939,2019,"Australian author, poet and memoirist","Kogarah, New South Wales",Cambridge,151.13545,-33.96823,0.11866,52.20553
https://en.wikipedia.org/wiki/Ernst_Jandl,Ernst Jandl,1925,2000,"Austrian writer, poet and translator",,,0,0,0,0
https://en.wikipedia.org/wiki/Klemens_Janicki,Klemens Janicki,1516,1543,Polish poet in Latin,,,0,0,0,0
https://en.wikipedia.org/wiki/Janus_Pannonius,Janus Pannonius,1434,1472,Hungarian/Slavonian poet in Latin,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Janus,Patricia Janus,1932,2006,US poet and artist,,,0,0,0,0
https://en.wikipedia.org/wiki/Mark_Jarman,Mark F. Jarman,1952,0,US poet and critic,,,0,0,0,0
https://en.wikipedia.org/wiki/Randall_Jarrell,Randall Jarrell,1914,1965,"US poet, children's author and novelist; US Poet Laureate",Nashville,"Chapel Hill, North Carolina",-86.7743,36.16228,-79.05578,35.91315
https://en.wikipedia.org/wiki/Bruno_Jasie%C5%84ski,Bruno Jasieński,1901,1938,"Polish poet, novelist and playwright","Klimontów, Sandomierz County",Kommunarka shooting ground,21.45062,50.65639,0,0
https://en.wikipedia.org/wiki/Mieczys%C5%82aw_Jastrun,Mieczysław Jastrun,1903,1983,Polish poet and essayist,Austria-Hungary,Poland,14.49926,48.25799,19.13442,52.21593
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_J%C3%A1vor,László Jávor,1903,1992,Hungarian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Robinson_Jeffers,Robinson Jeffers,1887,1962,US poet,"Allegheny, Pennsylvania","Carmel-by-the-Sea, California",-79.97604,40.45972,-121.92328,36.55527
https://en.wikipedia.org/wiki/Vojin_Jeli%C4%87,Vojin Jelić,1921,2004,Croatian Serb poet and writer,Knin,,16.19943,44.04085,0,0
https://en.wikipedia.org/wiki/Rod_Jellema,Rod Jellema,1927,2018,"US poet, teacher and translator",,,0,0,0,0
https://en.wikipedia.org/wiki/Simon_Jenko,Simon Jenko,1835,1869,"Slovene poet, lyricist and writer",,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Jennings_(poet),Elizabeth Jennings,1926,2001,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Jia_Dao,Jia Dao,779,843,Chinese poet active under Tang Dynasty,,,0,0,0,0
https://en.wikipedia.org/wiki/John_of_the_Cross,John of the Cross,1542,1591,Spanish mystic and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Edmund_John,Edmund John,1883,1917,English poet,,Taormina,0,0,15.28565,37.85179
https://en.wikipedia.org/wiki/Georgia_Douglas_Johnson,Georgia Douglas Johnson,1880,1966,US poet,"Atlanta, Georgia","Washington, D.C.",-84.39026,33.74899,-77.03654,38.89504
https://en.wikipedia.org/wiki/Helene_Johnson,Helene Johnson,1906,1995,African-US poet,,New York City,0,0,-74.00602,40.71273
https://en.wikipedia.org/wiki/James_Weldon_Johnson,James Weldon Johnson,1871,1938,"US author, poet and folklorist","Jacksonville, Florida","Wiscasset, Maine",-81.65565,30.33218,-69.66474,44.00255
https://en.wikipedia.org/wiki/Lionel_Johnson,Lionel Johnson,1867,1902,"English poet, essayist and critic","Broadstairs, Kent",London,1.44079,51.35868,-0.14406,51.48933
https://en.wikipedia.org/wiki/Emily_Pauline_Johnson,Emily Pauline Johnson,1861,1913,"Canadian writer, performer and poet marking First Nations heritage",,Vancouver,0,0,-123.11395,49.26087
https://en.wikipedia.org/wiki/Tekahionwake,Tekahionwake,1861,1913,"Canadian writer, performer and poet marking First Nations heritage",,Vancouver,0,0,-123.11395,49.26087
https://en.wikipedia.org/wiki/First_Nations_in_Canada,First Nations,1861,1913,"Canadian writer, performer and poet marking First Nations heritage",,,0,0,0,0
https://en.wikipedia.org/wiki/Samuel_Johnson,Samuel Johnson,1709,1784,"English poet, essayist and lexicographer",Lichfield,,-1.82753,52.68437,0,0
https://en.wikipedia.org/wiki/George_Benson_Johnston,George Benson Johnston,1913,2004,"Canadian poet, translator and academic",,Quebec,0,0,-71.82587,52.47609
https://en.wikipedia.org/wiki/Anna_J%C3%B3kai,Anna Jókai,1932,2017,Hungarian poet and prose writer,Budapest,Budapest,19.04016,47.49789,19.04016,47.49789
https://en.wikipedia.org/wiki/David_Jones_(artist-poet),David Jones,1895,1974,English artist and poet,Brockley,"Harrow, London",-0.03609,51.45783,-0.3373,51.59683
https://en.wikipedia.org/wiki/Edward_Smyth_Jones,Edward Smyth Jones,1881,1968,African-American poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Jones_(poet),Richard Jones,0,0,English US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Ben_Jonson,Ben Jonson,1573,1637,English poet and dramatist,Westminster,,-0.12654,51.50044,0,0
https://en.wikipedia.org/wiki/June_Jordan,June Jordan,1936,2002,US poet and educator,"Harlem, New York","Berkeley, California",-73.94542,40.80788,-122.27286,37.87084
https://en.wikipedia.org/wiki/Anthony_Joseph,Anthony Joseph,1966,0,"British/Trinidadian poet, novelist and musician",Port of Spain,,-61.51802,10.65727,0,0
https://en.wikipedia.org/wiki/Jenny_Joseph,Jenny Joseph,1932,2018,English poet,Birmingham,,-1.90269,52.4797,0,0
https://en.wikipedia.org/wiki/Jovan_Jovanovi%C4%87_Zmaj,Jovan Jovanović Zmaj,1833,1904,"Serbian poet, physician",Novi Sad,Sremska Kamenica,19.84518,45.25513,19.84341,45.2232
https://en.wikipedia.org/wiki/James_Joyce,James Joyce,1882,1941,Irish novelist and poet,Rathgar,Zürich,-6.27447,53.31185,8.54104,47.37445
https://en.wikipedia.org/wiki/Attila_J%C3%B3zsef,Attila József,1905,1937,Hungarian poet,Budapest,,19.04016,47.49789,0,0
https://en.wikipedia.org/wiki/Frank_Judge,Frank Judge,1946,2021,"US editor, poet and film critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Ferenc_Juh%C3%A1sz_(poet),Ferenc Juhász,1928,2015,Hungarian poet,Biatorbágy,Budapest,18.82329,47.47394,19.04016,47.49789
https://en.wikipedia.org/wiki/Gyula_Juh%C3%A1sz_(poet),Gyula Juhász,1883,1937,Hungarian poet,Szeged,,20.1486,46.25463,0,0
https://en.wikipedia.org/wiki/Jamal_Jum%C3%A1,Jamal Jumá,0,0,,,,0,0,0,0
https://en.wikipedia.org/wiki/Donald_Justice,Donald Justice,1925,2004,US poet,Miami,"Iowa City, Iowa",-80.19362,25.77417,-91.57953,41.66831
https://en.wikipedia.org/wiki/Juvenal,Juvenal,0,0,Roman poet and satirist,Aquinum,,13.69203,41.49836,0,0
https://en.wikipedia.org/wiki/Jumoke_Verissimo,Jumoke Verissimo,1979,0,Nigerian poet,Lagos,,3.39418,6.45506,0,0
https://en.wikipedia.org/wiki/Jaydeep_Sarangi,Jaydeep Sarangi,1973,0,Indian poet in English,Jhargram,,87.04867,22.37706,0,0
https://en.wikipedia.org/wiki/Abhay_K,Abhay K,1980,0,Indian poet and diplomat,Rajgir,,85.42074,25.03,0,0
https://en.wikipedia.org/wiki/Kabir,Kabir,1440,1518,mystic poet and sant of India,Varanasi,"Maghar, India",83.00763,25.33565,83.12757,26.75449
https://en.wikipedia.org/wiki/Margit_Kaffka,Margit Kaffka,1880,1918,Hungarian poet and novelist,Nagykároly,Budapest,22.46951,47.68293,19.04016,47.49789
https://en.wikipedia.org/wiki/K%C4%81lid%C4%81sa,Kālidāsa,0,0,Sanskrit poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Kambar_(poet),Kambar,0,0,Tamil poet,Therazhundur,Nattarasankottai,79.58136,11.04712,78.55452,9.8692
https://en.wikipedia.org/wiki/Anna_Kamie%C5%84ska,Anna Kamieńska,1920,1986,"Polish poet, translator and critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Kannadasan,Kannadasan,1927,1981,"Tamil poet, author and lyricist",Sirukoodalpatti,"Chicago, Illinois",0,0,0,0
https://en.wikipedia.org/wiki/Jim_Kacian,Jim Kacian,1953,0,US haiku poet and editor,,,0,0,0,0
https://en.wikipedia.org/wiki/Uuno_Kailas,Uuno Kailas,1901,1933,"Finnish poet, author and translator",Heinola,Nice,26.03137,61.20272,7.26839,43.70094
https://en.wikipedia.org/wiki/Chester_Kallman,Chester Kallman,1921,1975,"US poet, librettist and translator",Brooklyn,Athens,-73.94972,40.6526,-83.3764,33.95977
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_K%C3%A1lnoky,László Kálnoky,1912,1985,Hungarian poet and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Kalocsay,Kálmán Kalocsay,1891,1976,Hungarian and Esperanto poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Anna_Kamie%C5%84ska,Anna Kamieńska,1920,1986,"Polish poet, writer and critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Ilya_Kaminsky,Ilya Kaminsky,1977,0,"Russian-US poet, critic and translator",Odesa,,-75.66132,39.45733,0,0
https://en.wikipedia.org/wiki/Orhan_Veli_Kanik,Orhan Veli Kanik,1914,1950,Turkish poet,Beykoz,,29.09204,41.1343,0,0
https://en.wikipedia.org/wiki/S%C3%A1ndor_K%C3%A1ny%C3%A1di,Sándor Kányádi,1929,2018,Hungarian poet and translator from Romania,"Porumbeni, Harghita",Budapest,0,0,0,0
https://en.wikipedia.org/wiki/Jaan_Kaplinski,Jaan Kaplinski,1941,2021,"Estonian poet, philosopher and critic",Edit this on Wikidata,,0,0,0,0
https://en.wikipedia.org/wiki/Adeena_Karasick,Adeena Karasick,1965,0,"Canadian/US poet, media artist and essayist",,,0,0,0,0
https://en.wikipedia.org/wiki/Vim_Karenine,Vim Karenine,1933,0,"US poet, essayist and novelist",,,0,0,0,0
https://en.wikipedia.org/wiki/Gy%C3%B6rgy_K%C3%A1roly,György Károly,1953,2018,Hungarian poet and critic,Budapest,Szigetszentmiklós,19.04016,47.49789,19.0409,47.34576
https://en.wikipedia.org/wiki/Franciszek_Karpi%C5%84ski,Franciszek Karpiński,1741,1825,Polish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Karr,Mary Karr,1955,0,"US poet, essayist and memoirist",,,0,0,0,0
https://en.wikipedia.org/wiki/Siavash_Kasrai,Siavash Kasrai,1927,1996,Iranian poet,Isfahan,Vienna,51.665,32.67079,16.3725,48.20835
https://en.wikipedia.org/wiki/Julia_Kasdorf,Julia Kasdorf,1962,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Kasischke,Laura Kasischke,1961,0,US poet and fiction writer,"Grand Rapids, Michigan",,-85.66786,42.96324,0,0
https://en.wikipedia.org/wiki/Jan_Kasprowicz,Jan Kasprowicz,1860,1926,"Polish poet, playwright and critic",Inowrocław,Zakopane,18.24631,52.78146,19.95048,49.29691
https://en.wikipedia.org/wiki/Lajos_Kass%C3%A1k,Lajos Kassák,1887,1967,"Hungarian poet, novelist and painter",,,0,0,0,0
https://en.wikipedia.org/wiki/Erich_K%C3%A4stner,Erich Kästner,1899,1974,"German author, poet and satirist",Dresden,Munich,13.73814,51.04933,11.57538,48.13711
https://en.wikipedia.org/wiki/J%C3%B3zsef_Katona,József Katona,1791,1830,Hungarian playwright and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Bob_Kaufman,Bob Kaufman,1925,1986,US beat poet and surrealist,New Orleans,,-90.07821,29.976,0,0
https://en.wikipedia.org/wiki/Shirley_Kaufman,Shirley Kaufman,1923,2016,US poet and translator,,San Francisco,0,0,-122.41991,37.77903
https://en.wikipedia.org/wiki/Rupi_Kaur,Rupi Kaur,1992,0,Indo-Canadian poet and photographer,"Punjab, India",,75.50048,30.92932,0,0
https://en.wikipedia.org/wiki/Patrick_Kavanagh,Patrick Kavanagh,1904,1967,Irish poet and novelist,Inniskeen,Dublin,-6.57955,54.00317,-6.26056,53.34938
https://en.wikipedia.org/wiki/Nikos_Kavvadias,Nikos Kavvadias,1910,1975,Greek poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam,Kazi Nazrul Islam,1899,1976,"Bengali poet, musician and revolutionary",Churulia,Dhaka,87.07014,23.78297,90.38902,23.7644
https://en.wikipedia.org/wiki/John_Keats,John Keats,1795,1821,English Romantic poet,Moorgate,Rome,-0.08906,51.51825,12.48293,41.89332
https://en.wikipedia.org/wiki/Weldon_Kees,Weldon Kees,1914,1955,"US poet, novelist and critic","Beatrice, Nebraska",,-96.74737,40.26643,0,0
https://en.wikipedia.org/wiki/Isabella_Kelly,Isabella Kelly,1759,1857,Scottish poet and novelist,,,0,0,0,0
https://en.wikipedia.org/wiki/Arthur_Kelton,Arthur Kelton,0,0,rhymer on Welsh history,,,0,0,0,0
https://en.wikipedia.org/wiki/Miranda_Kennedy,Miranda Kennedy,1975,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Rann_Kennedy,Rann Kennedy,1772,1851,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Walter_Kennedy_(poet),Walter Kennedy,0,0,Scottish makar,,,0,0,0,0
https://en.wikipedia.org/wiki/X._J._Kennedy,X. J. Kennedy,1929,0,"US poet, anthologist and children's writer",,,0,0,0,0
https://en.wikipedia.org/wiki/Jane_Kenyon,Jane Kenyon,1947,1995,US poet and translator,"Ann Arbor, Michigan","Wilmot, New Hampshire",-83.74846,42.28137,-71.91376,43.45192
https://en.wikipedia.org/wiki/G%C3%A9za_K%C3%A9pes,Géza Képes,1909,1989,Hungarian poet and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Kerouac,Jack Kerouac,1922,1969,US novelist and poet,"Lowell, Massachusetts","St. Petersburg, Florida",-71.30853,42.64144,-82.63591,27.77005
https://en.wikipedia.org/wiki/Sidney_Keyes,Sidney Keyes,1922,1943,English poet killed in action in World War II,,Tunisia,0,0,10.18578,36.80021
https://en.wikipedia.org/wiki/Keorapetse_Kgositsile,Keorapetse Kgositsile,1938,2018,South African poet,Johannesburg,,28.04972,-26.205,0,0
https://en.wikipedia.org/wiki/Mimi_Khalvati,Mimi Khalvati,1944,0,Iranian-born British poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Dilwar_Khan,Dilwar Khan,1937,2013,Bangladeshi poet,South Surma,,91.8562,24.87571,0,0
https://en.wikipedia.org/wiki/Khushal_Khan_Khattak,Khushal Khan Khattak,1613,1689,"Pashtun Afghan poet, warrior and tribal chief",Akora Khattak,Tirah,72.12496,33.99967,34.97155,32.76138
https://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m,Omar Khayyám,1048,1122,"Persian mathematician, astronomer and poet",Nishapur,,88.3287,22.20456,0,0
"https://en.wikipedia.org/wiki/Kherdian,_David","Kherdian, David",1931,0,"Armenian-American writer, poet, and editor",,,0,0,0,0
https://en.wikipedia.org/wiki/Vladislav_Khodasevich,Vladislav Khodasevich,1886,1939,Russian poet and literary critic,,,0,0,0,0
https://en.wikipedia.org/wiki/Syed_Mahmood_Khundmiri,Talib Khundmiri,1938,2011,Indian poet and humorist in Urdu,"Bidar, Karnataka","Lonavla, Maharashtra",77.33333,18.08333,73.40596,18.75346
https://en.wikipedia.org/wiki/Amir_Khusrow,Ab'ul Hasan Yamīn ud-Dīn Khusrow,1253,1325,"Sufi poet, scholar and musician",,,0,0,0,0
https://en.wikipedia.org/wiki/Sufism,Sufi,1253,1325,"Sufi poet, scholar and musician",,,0,0,0,0
https://en.wikipedia.org/wiki/Saba_Kidane,Saba Kidane,1978,0,Eritrean poet,,,0,0,0,0
https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard,Søren Kierkegaard,1813,1855,Danish philosopher and poet,Copenhagen,,12.57007,55.68672,0,0
https://en.wikipedia.org/wiki/Emelihter_Kihleng,Emelihter Kihleng,0,0,,,,0,0,0,0
https://en.wikipedia.org/wiki/Andrzej_Tadeusz_Kijowski,Andrzej Tadeusz Kijowski,1954,0,Polish poet and politician,Cracow,,150.29241,-25.33013,0,0
https://en.wikipedia.org/wiki/Takarai_Kikaku,Takarai Kikaku,1661,1707,Japanese haikai poet and disciple of Matsuo Bashō,,,0,0,0,0
https://en.wikipedia.org/wiki/Matsuo_Bash%C5%8D,Matsuo Bashō,1661,1707,Japanese haikai poet and disciple of Matsuo Bashō,"Ueno, Mie",,136.12713,34.77019,0,0
https://en.wikipedia.org/wiki/Joyce_Kilmer,Joyce Kilmer,1886,1918,US writer and poet,"New Brunswick, New Jersey",Seringes-et-Nesles,-74.45182,40.48622,3.54011,49.2056
https://en.wikipedia.org/wiki/Edward_King_(British_poet),Edward King,1612,1637,Irish-born subject of Milton's Lycidas,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_King_(poet),Henry King,1592,1669,English poet and bishop,Worminghall,,-1.06987,51.77593,0,0
https://en.wikipedia.org/wiki/William_King_(poet),William King,1663,1712,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Hansen_Kingo,Thomas Hansen Kingo,1634,1703,"Danish bishop, poet and hymnist",Slangerup,,12.17435,55.84559,0,0
https://en.wikipedia.org/wiki/Gottfried_Kinkel,Gottfried Kinkel,1815,1882,German poet and revolutionary,Oberkassel (Bonn),Zürich,7.16747,50.71209,8.54104,47.37445
https://en.wikipedia.org/wiki/Galway_Kinnell,Galway Kinnell,1927,2014,US poet; Pulitzer Prize for Poetry ,"Providence, Rhode Island","Sheffield, Vermont",-71.41283,41.82399,-72.1142,44.602
https://en.wikipedia.org/wiki/John_Kinsella_(poet),John Kinsella,1963,0,"Australian poet, novelist and essayist",,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Kinsella,Thomas Kinsella,1928,2021,"Irish poet, translator and editor",Inchicore,Dublin,-6.32092,53.33946,-6.26056,53.34938
https://en.wikipedia.org/wiki/Rudyard_Kipling,Rudyard Kipling,1865,1936,English fiction writer and poet,Malabar Hill,Fitzrovia,72.80337,18.95816,-0.13836,51.52294
https://en.wikipedia.org/wiki/Easterine_Kire,Easterine Kire,1959,0,Naga poet and novelist,,,0,0,0,0
https://en.wikipedia.org/wiki/Danilo_Ki%C5%A1,Danilo Kiš,1935,1989,Serbian fiction writer and poet,Subotica,,19.66533,46.10021,0,0
https://en.wikipedia.org/wiki/Necip_Faz%C4%B1l_K%C4%B1sak%C3%BCrek,Necip Fazıl Kısakürek,1904,1983,"Turkish poet, novelist and playwright",Istanbul,Istanbul,28.97587,41.00638,28.97587,41.00638
https://en.wikipedia.org/wiki/Atala_Kisfaludy,Atala Kisfaludy,1836,1911,Hungarian poet,Kötcse,Kaposvár,17.86017,46.75187,17.78869,46.35647
https://en.wikipedia.org/wiki/Iya_Kiva,Iya Kiva,1984,0,Ukrainian poet,Donetsk,,37.80134,48.01588,0,0
https://en.wikipedia.org/wiki/Eila_Kivikk%27aho,Eila Kivikk'aho,1921,2004,Finnish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Carolyn_Kizer,Carolyn Kizer,1925,2014,US poet; Pulitzer Prize for Poetry ,"Spokane, Washington","Sonoma, California",-117.42351,47.65719,-122.84734,38.51108
https://en.wikipedia.org/wiki/Sarah_Klassen,Sarah Klassen,1932,0,Canadian poet and fiction writer,,,0,0,0,0
https://en.wikipedia.org/wiki/August_Kleinzahler,August Kleinzahler,1949,0,US poet,"Jersey City, New Jersey",,-74.04746,40.72157,0,0
https://en.wikipedia.org/wiki/Friedrich_Gottlieb_Klopstock,Friedrich Gottlieb Klopstock,1724,1803,German poet,Quedlinburg,Hamburg,11.15199,51.78554,10.00065,53.55034
https://en.wikipedia.org/wiki/Franciszek_Dionizy_Knia%C5%BAnin,Franciszek Dionizy Kniaźnin,1750,1807,Polish poet and Jesuit,,,0,0,0,0
https://en.wikipedia.org/wiki/Etheridge_Knight,Etheridge Knight,1931,1991,African-US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Kobayashi_Issa,Kobayashi Issa,1763,1828,Japanese haikai poet,"Shinano, Nagano",,138.18269,36.81918,0,0
https://en.wikipedia.org/wiki/Jan_Kochanowski,Jan Kochanowski,1530,1584,Polish Renaissance poet,Sycyna,Lublin,22.94584,52.02996,22.5701,51.25056
https://en.wikipedia.org/wiki/Kenneth_Koch,Kenneth Koch,1925,2002,"US poet, playwright and professor",,,0,0,0,0
https://en.wikipedia.org/wiki/Jan_Kochanowski,Jan Kochanowski,1530,1584,Polish poet,Sycyna,Lublin,22.94584,52.02996,22.5701,51.25056
https://en.wikipedia.org/wiki/Petar_Ko%C4%8Di%C4%87,Petar Kočić,1877,1916,Bosnian Serb writer,Stričići,Belgrade,17.00626,44.58007,20.4569,44.81781
https://en.wikipedia.org/wiki/Istv%C3%A1n_Koh%C3%A1ry,István Koháry,1649,1731,Hungarian poet,Čabraď Castle,Čabraď Castle,19.10615,48.24402,19.10615,48.24402
https://en.wikipedia.org/wiki/Ferenc_K%C3%B6lcsey,Ferenc Kölcsey,1790,1838,Hungarian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Alad%C3%A1r_Komj%C3%A1t,Aladár Komját,1891,1937,Hungarian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Yusef_Komunyakaa,Yusef Komunyakaa,1947,0,US poet and teacher; Pulitzer Prize for Poetry ,,,0,0,0,0
https://en.wikipedia.org/wiki/B%C3%A9la_Kondor,Béla Kondor,1931,1972,"Hungarian poet, prose writer and painter",,,0,0,0,0
https://en.wikipedia.org/wiki/Faik_Konitza,Faik Konitza,1875,1942,Albanian poet,Konitsa,"Washington, D.C.",20.74328,40.04429,-77.03654,38.89504
https://en.wikipedia.org/wiki/Halina_Konopacka,Halina Konopacka,1900,1989,Polish poet and athlete,Rawa Mazowiecka,"Daytona Beach, Florida",20.25193,51.76249,-81.02283,29.21081
https://en.wikipedia.org/wiki/Maria_Konopnicka,Maria Konopnicka,1842,1910,"Polish poet, novelist and children's writer",Suwałki,Lwów,22.92794,54.09906,24.03159,49.84195
https://en.wikipedia.org/wiki/Ted_Kooser,Ted Kooser,1939,0,US poet; US Poet Laureate ,,,0,0,0,0
https://en.wikipedia.org/wiki/Stanis%C5%82aw_Korab-Brzozowski,Stanisław Korab-Brzozowski,1876,1901,Polish poet and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/Julian_Kornhauser,Julian Kornhauser,1946,0,"Polish poet, novelist and critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Apollo_Korzeniowski,Apollo Korzeniowski,1820,1869,Polish expressionist poet,Russian Empire,Kraków,62.34188,35.27704,19.99715,50.04694
https://en.wikipedia.org/wiki/J%C3%B3zsef_Kossics,József Kossics,0,0,Hungarian/Slovenian poet and priest,,,0,0,0,0
https://en.wikipedia.org/wiki/Laza_Kosti%C4%87,Laza Kostić,1841,1910,"Serbian poet, writer and polyglot",Kovilj,Vienna,20.02234,45.2276,16.3725,48.20835
https://en.wikipedia.org/wiki/Dezs%C5%91_Kosztol%C3%A1nyi,Dezső Kosztolányi,1885,1936,Hungarian poet and prose writer,Austria-Hungary,Budapest,14.49926,48.25799,19.04016,47.49789
https://en.wikipedia.org/wiki/Gopi_Kottoor,Gopi Kottoor,1956,0,"Indian poet, playwright and editor",Thiruvananthapuram,,76.94755,8.48823,0,0
https://en.wikipedia.org/wiki/Urszula_Kozio%C5%82,Urszula Kozioł,1931,0,Polish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Taja_Kramberger,Taja Kramberger,1970,0,"Slovenian poet, translator and anthropologist",Ljubljana,,14.50693,46.05003,0,0
https://en.wikipedia.org/wiki/Ignacy_Krasicki,Ignacy Krasicki,1735,1801,Polish poet and novelist,Dubiecko,,22.39162,49.82532,0,0
https://en.wikipedia.org/wiki/Zygmunt_Krasi%C5%84ski,Zygmunt Krasiński,1812,1859,Polish poet,Paris,Second French Empire,2.34839,48.8535,0,0
https://en.wikipedia.org/wiki/Zlatko_Krasni,Zlatko Krasni,1951,2008,Serbian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Krauss,Ruth Krauss,1901,1993,US poet and children's book author,,,0,0,0,0
https://en.wikipedia.org/wiki/Krayem_Awad,Krayem Awad,1948,0,"Syrian-Austrian painter, sculptor and poet",Syria,,38.54147,35.83236,0,0
https://en.wikipedia.org/wiki/Carolyn_Kreiter-Foronda,Carolyn Kreiter-Foronda,1946,0,US writer; Poet Laureate of Virginia,United States,,-100.44588,39.78373,0,0
https://en.wikipedia.org/wiki/Katarzyna_Krenz,Katarzyna Krenz,1953,0,"poet, novelist and painter",Gdańsk,,18.65402,54.34829,0,0
https://en.wikipedia.org/wiki/Miroslav_Krle%C5%BEa,Miroslav Krleža,1893,1981,Croatian/Yugoslav poet and novelist,Zagreb,SR Croatia,15.97728,45.8131,21.33727,41.02723
https://en.wikipedia.org/wiki/Antjie_Krog,Antjie Krog,1952,0,"South African poet, academic and writer",Kroonstad,,27.23552,-27.65327,0,0
https://en.wikipedia.org/wiki/J%C3%B3zef_Krupi%C5%84ski,Józef Krupiński,1930,1998,Polish poet,Skarbanowo,Orzesze,18.82089,52.43007,18.77557,50.14389
https://en.wikipedia.org/wiki/Ryszard_Krynicki,Ryszard Krynicki,1943,0,Polish poet and translator,St. Valentin,,14.54962,48.16848,0,0
https://en.wikipedia.org/wiki/Marilyn_Krysl,Marilyn Krysl,1942,0,US poet and fiction writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Andrzej_Krzycki,Andrzej Krzycki,1482,1537,Polish poet and archbishop,Krzycko (page does not exist),,0,0,0,0
https://en.wikipedia.org/wiki/%C5%BDofia_Kubini,Žofia Kubini,0,0,Hungarian poet in early Czech,,,0,0,0,0
https://en.wikipedia.org/wiki/Pawe%C5%82_Kubisz,Paweł Kubisz,1907,1968,Polish poet and journalist,Konská (Třinec),Český Těšín,18.63086,49.68412,18.6261,49.7464
